Feature,Relevance_to_Target,Max_Redundancy_Score,Mean_Redundancy_Score,Stability_Score,Composite_Score
hash_2715,0.0002634927839173615,0.1781224482891508,0.004707218241729738,1.0,0.8221410444947665
hash_6758,0.0006595481810708409,0.17860370044102464,0.005240280656920432,1.0,0.8220558477400464
hash_13403,0.00035555330619466185,0.17836082661443559,0.0036283636849238285,1.0,0.8219947266917591
hash_14796,0.0011071882251980473,0.179261098642462,0.005924243332279724,1.0,0.8218460895827361
hash_7010,0.00020466136447621895,0.17838778044841713,0.004313360627593019,1.0,0.8218168809160591
hash_4590,0.0001770063818857918,0.17836773997087,0.003488873732193846,1.0,0.8218092664110158
hash_26550,0.0002713663431254172,0.178486369110868,0.0028234178544231745,1.0,0.8217849972322575
hash_5112,0.0001882590431536448,0.17841345647307047,0.004176647090390798,1.0,0.8217748025700832
hash_31048,0.0006618521025708705,0.17897553000196648,0.004930645451341101,1.0,0.8216863221006045
hash_11075,0.0009175729104958721,0.17924305700762788,0.004399040909449023,1.0,0.8216745159028679
hash_807,0.00038882571872651535,0.17873751796069334,0.00321498651268629,1.0,0.8216513077580332
hash_17329,0.0003778397635313168,0.17872980626056775,0.004412301692954369,1.0,0.8216480335029634
hash_5774,0.00010469181534556331,0.178486369110868,0.00284040565377295,1.0,0.8216183227044775
hash_15770,0.00017099981860261803,0.178563552548298,0.0019900220059170036,1.0,0.8216074472703045
hash_10662,0.0005892759156733672,0.178982806034481,0.0040882286622124005,1.0,0.8216064698811923
hash_20176,0.00023534643213907658,0.17863859361019835,0.003269331209018178,1.0,0.8215967528219408
hash_20696,0.0002964288641022948,0.17880052625969148,0.0036835597558702634,1.0,0.8214959026044109
hash_12503,0.0006000683879562611,0.1793713824424577,0.003758464768809903,1.0,0.8212286859454987
hash_6539,0.00018917954401978163,0.17896078279695424,0.003628964142640104,1.0,0.8212283967470656
hash_30704,0.0006233820300736646,0.17941106413865257,0.004775293333449137,1.0,0.821212317891421
hash_17973,0.00027863351313985914,0.17920099926998312,0.003247416046353754,1.0,0.8210776342431568
hash_13214,0.00017641665919861755,0.17915187710103944,0.004802679876079717,1.0,0.8210245395581592
hash_7897,0.0001357170150831413,0.17914066566655357,0.00428659292154149,1.0,0.8209950513485296
hash_11268,0.0001397545648965219,0.17921228140077805,0.004277953923075264,1.0,0.8209274731641184
hash_7093,0.0003376121008437137,0.17941840609383336,0.0038476300825267453,1.0,0.8209192060070105
hash_15415,0.000213705620560295,0.17939398766709042,0.004688192470933422,1.0,0.8208197179534698
hash_15700,0.00031161672512844304,0.17954671489953555,0.0028912781700823702,1.0,0.8207649018255929
hash_10201,0.00022944666690580913,0.17947746967862446,0.004090386890660013,1.0,0.8207519769882813
hash_14710,0.00040068169961597654,0.1796869148101246,0.004838750795850858,1.0,0.8207137668894915
hash_29761,0.00018067250626387093,0.17952460544341758,0.0041557941805639605,1.0,0.8206560670628462
hash_32343,0.0001623581051433036,0.17955094172567868,0.0027793289747917484,1.0,0.8206114163794647
hash_4081,0.00041260911774686806,0.17987096724450835,0.005097513034251565,1.0,0.8205416418732384
hash_24059,0.0003616084204958931,0.17985214722062723,0.004040752881966237,1.0,0.8205094611998686
