Feature,Relevance_to_Target,Max_Redundancy_Score,Mean_Redundancy_Score,Stability_Score,Composite_Score
hash_31622,0.0005336431045484694,0.16337684085322587,0.003770415005463122,1.0,0.8371568022513225
hash_15782,0.0005974356626210258,0.1640207954094475,0.004694028864118967,1.0,0.8365766402531736
hash_10606,3.298299844154744e-05,0.1635383131617417,0.0020653283205986283,1.0,0.8364946698366998
hash_18103,0.00010454869540727467,0.16400001632986957,0.003929907178834281,1.0,0.8361045323655376
hash_5567,0.00017464204521062097,0.16433425829481316,0.00394803374535266,1.0,0.8358403837503975
hash_24615,0.0005559452360295933,0.16496254050147155,0.005351118792769786,1.0,0.835593404734558
hash_17586,0.0002907461207231574,0.16485290355331209,0.0029848064012646816,1.0,0.835437842567411
hash_29442,0.00016992990119641877,0.16485961045623304,0.0030344580200994697,1.0,0.8353103194449634
hash_26311,0.0008971136399033416,0.16596084114372042,0.005411470742933121,1.0,0.834936272496183
hash_3016,0.00034811384048625193,0.16541742762088413,0.003785143819949022,1.0,0.834930686219602
hash_30939,2.3300630969098734e-05,0.16582629591844666,0.004679103229307682,1.0,0.8341970047125224
hash_21464,0.00015061731682930468,0.1662893842805199,0.0036256521245408026,1.0,0.8338612330363094
hash_1846,0.00029446441940163916,0.16652910479603458,0.00485856803623167,1.0,0.8337653596233671
hash_9221,0.00030190154661071327,0.16680479114665875,0.0025934665882481637,1.0,0.833497110399952
hash_23669,0.000174850176647186,0.16679795511762624,0.0032507915359531315,1.0,0.833376895059021
hash_13026,0.0004388761209358668,0.16707818689546675,0.003526508513316264,1.0,0.8333606892254692
hash_5374,0.00016220656521520648,0.16687646579635781,0.0038299379087774806,1.0,0.8332857407688573
hash_26316,0.00026405963843883796,0.16714016019351885,0.0036411818056782588,1.0,0.83312389944492
hash_2921,0.00032788668214618735,0.16725950655188437,0.0037157577043510676,1.0,0.8330683801302617
hash_3140,9.654308184056361e-05,0.16735081599388835,0.0038936092988325647,1.0,0.8327457270879521
hash_29402,0.0009313119592458571,0.16829652385345706,0.0026340649288244334,1.0,0.8326347881057887
hash_17636,8.776965258298588e-05,0.16782441106588109,0.003366536250612516,1.0,0.8322633585867019
hash_1224,0.0008139620870912355,0.16856903020424235,0.005173788546317184,1.0,0.8322449318828489
hash_27135,0.0008245187053693824,0.16860429878634897,0.0061033703287215555,1.0,0.8322202199190205
hash_10884,0.0001836356573820839,0.16800184610593238,0.0037412667017701928,1.0,0.8321817895514497
hash_16089,0.0004265764533558384,0.1683483070965194,0.0027897226603932294,1.0,0.8320782693568364
hash_105,0.00015316244314818805,0.16817652593489635,0.0030319012972838365,1.0,0.8319766365082517
hash_5513,8.680116757354991e-05,0.1682095038133315,0.003730289761595832,1.0,0.8318772973542421
hash_16854,0.00030750406210003155,0.16862351093604222,0.004744485042238249,1.0,0.8316839931260579
hash_5248,0.0003990230891020568,0.16876501966210392,0.005640257129170582,1.0,0.8316340034269981
hash_10883,0.00017453823589707058,0.1686480224364598,0.004157689168398161,1.0,0.8315265157994373
hash_27856,5.145990680556925e-05,0.1686891706698793,0.0029413163724950325,1.0,0.8313622892369262
hash_4778,0.0007580007051039837,0.16995401305677138,0.004497426528034715,1.0,0.8308039876483326
hash_20739,0.00010755121451280723,0.16934204948807263,0.0029767914013516836,1.0,0.8307655017264401
hash_30676,0.0009250716270733464,0.17029316653652962,0.004447536669459989,1.0,0.8306319050905439
hash_22335,0.00035943338111249636,0.16973214228254777,0.003238798559838778,1.0,0.8306272910985648
hash_20173,0.00040907439124066903,0.17010090914761974,0.004533928207004134,1.0,0.8303081652436208
hash_1354,8.816124506573211e-05,0.16986438709654164,0.004168662644642086,1.0,0.8302237741485242
hash_23560,0.0008517859238372518,0.17080764905875048,0.007031715116288169,1.0,0.8300441368650868
hash_10417,8.348130518211009e-05,0.1701666897832349,0.004374103842916615,1.0,0.8299167915219473
hash_17346,0.0006856963362002539,0.17083202887801655,0.0047756943645580405,1.0,0.8298536674581838
hash_32529,0.00044451141938515125,0.17082522173053513,0.004915569689153975,1.0,0.82961928968885
hash_845,6.593083303893039e-05,0.17051300349592258,0.00540413473159466,1.0,0.8295529273371163
hash_25340,0.0006057330455130054,0.17116019416328812,0.004729776144447803,1.0,0.8294455388822248
hash_19161,0.00021138995174426584,0.17098695148632626,0.0032743504571175804,1.0,0.8292244384654179
